frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,,,,True
3,25.025000000000002,,,,True
4,33.36666666666667,,,,True
5,41.708333333333336,,,,True
6,50.050000000000004,,,,True
7,58.391666666666666,,,,True
8,66.73333333333333,,,,True
9,75.075,,,,True
10,83.41666666666667,,,,True
11,91.75833333333334,,,,True
12,100.10000000000001,,,,True
13,108.44166666666666,,,,True
14,116.78333333333333,,,,True
15,125.125,,,,True
16,133.46666666666667,,,,True
17,141.80833333333334,,,,True
18,150.15,,,,True
19,158.49166666666667,,,,True
20,166.83333333333334,,,,True
21,175.175,,,,True
22,183.51666666666668,,,,True
23,191.85833333333335,,,,True
24,200.20000000000002,,,,True
25,208.54166666666666,,,,True
26,216.88333333333333,,,,True
27,225.225,,,,True
28,233.56666666666666,,,,True
29,241.90833333333333,,,,True
30,250.25,,,,True
31,258.5916666666667,,,,True
32,266.93333333333334,,,,True
33,275.275,,,,True
34,283.6166666666667,,,,True
35,291.9583333333333,,,,True
36,300.3,,,,True
37,308.64166666666665,,,,True
38,316.98333333333335,,,,True
39,325.325,,,,True
40,333.6666666666667,,,,True
41,342.0083333333333,,,,True
42,350.35,,,,True
43,358.69166666666666,,,,True
44,367.03333333333336,,,,True
45,375.375,,,,True
46,383.7166666666667,,,,True
47,392.05833333333334,,,,True
48,400.40000000000003,,,,True
49,408.7416666666667,,,,True
50,417.0833333333333,,,,True
51,425.425,,,,True
52,433.76666666666665,,,,True
53,442.10833333333335,,,,True
54,450.45,,,,True
55,458.7916666666667,,,,True
56,467.1333333333333,,,,True
57,475.475,,,,True
58,483.81666666666666,,,,True
59,492.15833333333336,,,,True
60,500.5,,,,True
61,508.8416666666667,,,,True
62,517.1833333333334,,,,True
63,525.525,,,,True
64,533.8666666666667,,,,True
65,542.2083333333334,,,,True
66,550.55,,,,True
67,558.8916666666667,,,,True
68,567.2333333333333,,,,True
69,575.575,,,,True
70,583.9166666666666,,,,True
71,592.2583333333333,,,,True
72,600.6,,,,True
73,608.9416666666667,,,,True
74,617.2833333333333,,,,True
75,625.625,,,,True
76,633.9666666666667,,,,True
77,642.3083333333334,,,,True
78,650.65,,,,True
79,658.9916666666667,,,,True
80,667.3333333333334,,,,True
81,675.6750000000001,,,,True
82,684.0166666666667,,,,True
83,692.3583333333333,,,,True
84,700.7,,,,True
85,709.0416666666666,,,,True
86,717.3833333333333,,,,True
87,725.725,,,,True
88,734.0666666666667,,,,True
89,742.4083333333333,,,,True
90,750.75,,,,True
91,759.0916666666667,,,,True
92,767.4333333333334,,,,True
93,775.775,,,,True
94,784.1166666666667,,,,True
95,792.4583333333334,,,,True
96,800.8000000000001,,,,True
97,809.1416666666667,,,,True
98,817.4833333333333,,,,True
99,825.825,,,,True
100,834.1666666666666,,,,True
101,842.5083333333333,,,,True
102,850.85,,,,True
103,859.1916666666667,,,,True
104,867.5333333333333,,,,True
105,875.875,,,,True
106,884.2166666666667,,,,True
107,892.5583333333334,,,,True
108,900.9,,,,True
109,909.2416666666667,,,,True
110,917.5833333333334,,,,True
111,925.9250000000001,,,,True
112,934.2666666666667,,,,True
113,942.6083333333333,,,,True
114,950.95,,,,True
115,959.2916666666666,,,,True
116,967.6333333333333,,,,True
117,975.975,,,,True
118,984.3166666666667,,,,True
119,992.6583333333333,,,,True
120,1001.0,,,,True
121,1009.3416666666667,,,,True
122,1017.6833333333334,,,,True
123,1026.025,,,,True
124,1034.3666666666668,,,,True
125,1042.7083333333333,,,,True
126,1051.05,,,,True
127,1059.3916666666667,,,,True
128,1067.7333333333333,,,,True
129,1076.075,,,,True
130,1084.4166666666667,,,,True
131,1092.7583333333334,,,,True
132,1101.1,,,,True
133,1109.4416666666666,,,,True
134,1117.7833333333333,,,,True
135,1126.125,,,,True
136,1134.4666666666667,,,,True
137,1142.8083333333334,,,,True
138,1151.15,,,,True
139,1159.4916666666668,,,,True
140,1167.8333333333333,,,,True
141,1176.175,,,,True
142,1184.5166666666667,,,,True
143,1192.8583333333333,,,,True
144,1201.2,,,,True
145,1209.5416666666667,,,,True
146,1217.8833333333334,,,,True
147,1226.225,,,,True
148,1234.5666666666666,,,,True
149,1242.9083333333333,,,,True
150,1251.25,,,,True
151,1259.5916666666667,,,,True
152,1267.9333333333334,,,,True
153,1276.275,,,,True
154,1284.6166666666668,,,,True
155,1292.9583333333333,,,,True
156,1301.3,,,,True
157,1309.6416666666667,,,,True
158,1317.9833333333333,,,,True
159,1326.325,,,,True
160,1334.6666666666667,,,,True
161,1343.0083333333334,,,,True
162,1351.3500000000001,,,,True
163,1359.6916666666666,,,,True
164,1368.0333333333333,,,,True
165,1376.375,,,,True
166,1384.7166666666667,,,,True
167,1393.0583333333334,,,,True
168,1401.4,,,,True
169,1409.7416666666668,,,,True
170,1418.0833333333333,,,,True
171,1426.425,,,,True
172,1434.7666666666667,,,,True
173,1443.1083333333333,,,,True
174,1451.45,,,,True
175,1459.7916666666667,,,,True
176,1468.1333333333334,,,,True
177,1476.4750000000001,,,,True
178,1484.8166666666666,,,,True
179,1493.1583333333333,,,,True
180,1501.5,,,,True
181,1509.8416666666667,,,,True
182,1518.1833333333334,,,,True
183,1526.525,,,,True
184,1534.8666666666668,,,,True
185,1543.2083333333333,,,,True
186,1551.55,,,,True
187,1559.8916666666667,,,,True
188,1568.2333333333333,,,,True
189,1576.575,,,,True
190,1584.9166666666667,,,,True
191,1593.2583333333334,,,,True
192,1601.6000000000001,,,,True
193,1609.9416666666666,,,,True
194,1618.2833333333333,,,,True
195,1626.625,,,,True
196,1634.9666666666667,,,,True
197,1643.3083333333334,,,,True
198,1651.65,,,,True
199,1659.9916666666668,,,,True
200,1668.3333333333333,,,,True
201,1676.675,,,,True
202,1685.0166666666667,,,,True
203,1693.3583333333333,,,,True
204,1701.7,,,,True
205,1710.0416666666667,,,,True
206,1718.3833333333334,,,,True
207,1726.7250000000001,,,,True
208,1735.0666666666666,,,,True
209,1743.4083333333333,,,,True
210,1751.75,,,,True
211,1760.0916666666667,,,,True
212,1768.4333333333334,,,,True
213,1776.775,,,,True
214,1785.1166666666668,,,,True
215,1793.4583333333333,,,,True
216,1801.8,,,,True
217,1810.1416666666667,,,,True
218,1818.4833333333333,,,,True
219,1826.825,,,,True
220,1835.1666666666667,,,,True
221,1843.5083333333334,,,,True
222,1851.8500000000001,,,,True
223,1860.1916666666666,,,,True
224,1868.5333333333333,,,,True
225,1876.875,,,,True
226,1885.2166666666667,,,,True
227,1893.5583333333334,,,,True
228,1901.9,,,,True
229,1910.2416666666668,,,,True
230,1918.5833333333333,233.5,67.5,14.916534423828125,True
231,1926.925,233.5,67.5,14.916534423828125,True
232,1935.2666666666667,233.5,67.5,14.916534423828125,True
233,1943.6083333333333,233.0,67.0,14.866168975830078,True
234,1951.95,234.875,68.125,14.59568977355957,True
235,1960.2916666666667,233.5,67.5,14.916534423828125,True
236,1968.6333333333334,233.5,67.5,14.916534423828125,True
237,1976.9750000000001,233.61111450195312,67.61111450195312,14.932251930236816,True
238,1985.3166666666666,233.61111450195312,67.61111450195312,14.932251930236816,True
239,1993.6583333333333,234.5,68.5,15.116316795349121,True
240,2002.0,233.61111450195312,67.61111450195312,14.932251930236816,True
241,2010.3416666666667,234.5,68.5,15.116316795349121,True
242,2018.6833333333334,233.61111450195312,67.61111450195312,14.932251930236816,True
243,2027.025,233.61111450195312,67.61111450195312,14.932251930236816,True
244,2035.3666666666668,233.71495056152344,67.67756652832031,14.919137954711914,True
245,2043.7083333333333,232.97500610351562,66.0250015258789,14.177587509155273,True
246,2052.05,234.5,67.5,14.30044937133789,True
247,2060.391666666667,234.5,67.5,14.30044937133789,True
248,2068.7333333333336,232.5,65.5,14.30044937133789,True
249,2077.075,232.5,65.5,14.30044937133789,True
250,2085.4166666666665,233.5,66.5,14.57748031616211,True
251,2093.758333333333,233.5,66.5,14.57748031616211,True
252,2102.1,233.5,66.5,14.57748031616211,True
253,2110.4416666666666,232.5,65.5,14.30044937133789,True
254,2118.7833333333333,233.5,66.5,14.159902572631836,True
255,2127.125,232.97500610351562,66.0250015258789,14.177587509155273,True
256,2135.4666666666667,232.5,67.0,10.062405586242676,True
257,2143.8083333333334,,,,True
258,2152.15,,,,True
259,2160.491666666667,,,,True
260,2168.8333333333335,,,,True
261,2177.175,,,,True
262,2185.516666666667,,,,True
263,2193.8583333333336,,,,True
264,2202.2,,,,True
265,2210.5416666666665,,,,True
266,2218.883333333333,,,,True
267,2227.225,,,,True
268,2235.5666666666666,,,,True
269,2243.9083333333333,,,,True
270,2252.25,,,,True
271,2260.5916666666667,,,,True
272,2268.9333333333334,,,,True
273,2277.275,,,,True
274,2285.616666666667,,,,True
275,2293.9583333333335,,,,True
276,2302.3,,,,True
277,2310.641666666667,,,,True
278,2318.9833333333336,,,,True
279,2327.325,,,,True
280,2335.6666666666665,,,,True
281,2344.008333333333,,,,True
282,2352.35,,,,True
283,2360.6916666666666,,,,True
284,2369.0333333333333,,,,True
285,2377.375,,,,True
286,2385.7166666666667,,,,True
287,2394.0583333333334,213.5,68.5,14.57748031616211,True
288,2402.4,213.5,68.5,14.57748031616211,True
289,2410.741666666667,213.5,68.5,14.57748031616211,True
290,2419.0833333333335,213.5,68.5,14.57748031616211,True
291,2427.425,213.5,68.5,14.57748031616211,True
292,2435.766666666667,213.5,68.5,14.57748031616211,True
293,2444.1083333333336,213.79212951660156,69.1591796875,15.004013061523438,True
294,2452.45,212.40625,68.79166412353516,14.875977516174316,True
295,2460.7916666666665,212.6865692138672,68.62686920166016,15.118001937866211,True
296,2469.133333333333,214.5,69.5,14.983424186706543,True
297,2477.475,213.60679626464844,68.83980560302734,14.34351921081543,True
298,2485.8166666666666,213.60679626464844,68.83980560302734,14.34351921081543,True
299,2494.1583333333333,213.60679626464844,68.83980560302734,14.34351921081543,True
300,2502.5,214.5,69.5,14.983424186706543,True
